Sample in Buffer,Sample in Window,TRIGGER,dut/design_1_i/Vac_debug_valid,dut/design_1_i/isen_debug_decimal_out[15:0],dut/design_1_i/Vbus_debug_decimal_out[15:0],dut/design_1_i/Vac_debug_decimal_out[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED,SIGNED
938,938,0,0,0,2839,105
939,939,0,0,0,2839,105
940,940,0,0,0,2839,105
941,941,0,0,0,2839,105
942,942,0,0,0,2839,105
943,943,0,0,0,2839,105
944,944,0,0,0,2839,105
945,945,0,0,0,2839,105
946,946,0,0,0,2839,105
947,947,0,0,0,2839,105
948,948,0,0,0,2839,105
949,949,0,0,0,2839,105
950,950,0,0,0,2839,105
951,951,0,0,0,2839,105
952,952,0,0,0,2839,105
953,953,0,0,0,2839,105
954,954,0,0,0,2839,105
955,955,0,0,0,2839,105
956,956,0,0,0,2839,105
957,957,0,0,0,2839,105
958,958,0,0,0,2839,105
959,959,0,0,0,2839,105
960,960,0,0,0,2839,105
961,961,0,0,0,2839,105
962,962,0,0,0,2839,105
963,963,0,0,0,2839,105
964,964,0,0,0,2839,105
965,965,0,0,0,2839,105
966,966,0,0,0,2839,105
967,967,0,0,0,2839,105
968,968,0,0,0,2839,105
969,969,0,0,0,2839,105
970,970,0,0,0,2839,105
971,971,0,0,0,2839,105
972,972,0,0,0,2839,105
973,973,0,0,0,2839,105
974,974,0,0,0,2839,105
975,975,0,0,0,2839,105
976,976,0,0,0,2839,105
977,977,0,0,0,2839,105
978,978,0,0,0,2839,105
979,979,0,0,0,2839,105
980,980,0,0,0,2839,105
981,981,0,0,0,2839,105
982,982,0,0,0,2839,105
983,983,0,0,0,2839,105
984,984,0,0,0,2839,105
985,985,0,0,0,2839,105
986,986,0,0,0,2839,105
987,987,0,0,0,2839,105
988,988,0,0,0,2839,105
989,989,0,0,0,2839,105
990,990,0,0,0,2839,105
991,991,0,0,0,2839,105
992,992,0,0,0,2839,105
993,993,0,0,0,2839,105
994,994,0,0,0,2839,105
995,995,0,0,0,2839,105
996,996,0,0,0,2839,105
997,997,0,0,0,2839,105
998,998,0,0,0,2839,105
999,999,0,0,0,2839,105
1000,1000,0,0,0,2839,105
1001,1001,0,0,0,2839,105
1002,1002,0,0,0,2839,105
1003,1003,0,0,0,2839,105
1004,1004,0,0,0,2839,105
1005,1005,0,0,0,2839,105
1006,1006,0,0,0,2839,105
1007,1007,0,0,0,2839,105
1008,1008,0,0,0,2839,105
1009,1009,0,0,0,2839,105
1010,1010,0,0,0,2839,105
1011,1011,0,0,0,2839,105
1012,1012,0,0,0,2839,105
1013,1013,0,0,0,2839,105
1014,1014,0,0,0,2839,105
1015,1015,0,0,0,2839,105
1016,1016,0,0,0,2839,105
1017,1017,0,0,0,2839,105
1018,1018,0,0,0,2839,105
1019,1019,0,0,0,2839,105
1020,1020,0,0,0,2839,105
1021,1021,0,0,0,2839,105
1022,1022,0,0,0,2839,105
1023,1023,0,0,0,2839,105
