Sample in Buffer,Sample in Window,TRIGGER,dut/design_1_i/Vac_debug_valid,dut/design_1_i/isen_debug_decimal_out[15:0],dut/design_1_i/Vbus_debug_decimal_out[15:0],dut/design_1_i/Vac_debug_decimal_out[15:0]
118,118,0,0,370,2061,331
119,119,0,0,370,2061,331
120,120,0,0,370,2061,331
121,121,0,0,370,2061,331
122,122,0,0,370,2061,331
123,123,0,0,370,2061,331
124,124,0,0,370,2061,331
125,125,0,0,370,2061,331
126,126,0,0,370,2061,331
127,127,0,0,370,2061,331
128,128,0,0,370,2061,331
129,129,0,0,370,2061,331
130,130,0,0,370,2061,331
131,131,0,0,370,2061,331
132,132,0,0,370,2061,331
133,133,0,0,370,2061,331
134,134,0,0,370,2061,331
135,135,0,0,370,2061,331
136,136,0,0,370,2061,331
137,137,0,0,370,2061,331
138,138,0,0,370,2061,331
139,139,0,0,370,2061,331
140,140,0,0,370,2061,331
141,141,0,0,370,2061,331
142,142,0,0,370,2061,331
143,143,0,0,370,2061,331
144,144,0,0,370,2061,331
145,145,0,0,370,2061,331
146,146,0,0,370,2061,331
147,147,0,0,370,2061,331
148,148,0,0,370,2061,331
149,149,0,0,370,2061,331
150,150,0,0,370,2061,331
151,151,0,0,370,2061,331
152,152,0,0,370,2061,331
153,153,0,0,370,2061,331
154,154,0,0,370,2061,331
155,155,0,0,370,2061,331
156,156,0,0,370,2061,331
157,157,0,0,370,2061,331
158,158,0,0,370,2061,331
159,159,0,0,370,2061,331
160,160,0,0,370,2061,331
161,161,0,0,370,2061,331
162,162,0,0,370,2061,331
163,163,0,0,370,2061,331
164,164,0,0,370,2061,331
165,165,0,0,370,2061,331
166,166,0,0,370,2061,331
167,167,0,0,370,2061,331
168,168,0,0,370,2061,331
169,169,0,0,370,2061,331
170,170,0,0,370,2061,331
171,171,0,0,370,2061,331
172,172,0,0,370,2061,331
173,173,0,0,370,2061,331
174,174,0,0,370,2061,331
175,175,0,0,370,2061,331
176,176,0,0,370,2061,331
177,177,0,0,370,2061,331
178,178,0,0,370,2061,331
179,179,0,0,370,2061,331
180,180,0,0,370,2061,331
181,181,0,0,370,2061,331
182,182,0,0,370,2061,331
183,183,0,0,370,2061,331
184,184,0,0,370,2061,331
185,185,0,0,370,2061,331
186,186,0,0,370,2061,331
187,187,0,0,370,2061,331
188,188,0,0,370,2061,331
189,189,0,0,370,2061,331
190,190,0,0,370,2061,331
191,191,0,0,370,2061,331
192,192,0,0,370,2061,331
193,193,0,0,370,2061,331
194,194,0,0,370,2061,331
195,195,0,0,370,2061,331
196,196,0,0,370,2061,331
197,197,0,0,370,2061,331
198,198,0,0,370,2061,331
199,199,0,0,370,2061,331
200,200,0,0,370,2061,331
201,201,0,0,370,2061,331
202,202,0,0,370,2061,331
203,203,0,0,370,2061,331
204,204,0,0,370,2061,331
205,205,0,0,370,2061,331
206,206,0,0,370,2061,331
207,207,0,0,370,2061,331
208,208,0,0,370,2061,331
209,209,0,0,370,2061,331
210,210,0,0,370,2061,331
211,211,0,0,370,2061,331
212,212,0,0,370,2061,331
213,213,0,0,370,2061,331
214,214,0,0,370,2061,331
215,215,0,0,370,2061,331
216,216,0,0,370,2061,331
217,217,0,0,370,2061,331
218,218,0,0,370,2061,331
219,219,0,0,370,2061,331
220,220,0,0,370,2061,331
221,221,0,0,370,2061,331
222,222,0,0,370,2061,331
223,223,0,0,370,2061,331
224,224,0,0,370,2061,331
225,225,0,0,370,2061,331
226,226,0,0,370,2061,331
227,227,0,0,370,2061,331
228,228,0,0,370,2061,331
229,229,0,0,370,2061,331
230,230,0,0,370,2061,331
231,231,0,0,370,2061,331
232,232,0,0,370,2061,331
233,233,0,0,370,2061,331
234,234,0,0,370,2061,331
235,235,0,0,370,2061,331
236,236,0,0,370,2061,331
237,237,0,0,370,2061,331
238,238,0,0,370,2061,331
239,239,0,0,370,2061,331
240,240,0,0,370,2061,331
241,241,0,0,370,2061,331
242,242,0,0,370,2061,331
243,243,0,0,370,2061,331
244,244,0,0,370,2061,331
245,245,0,0,370,2061,331
246,246,0,0,370,2061,331
247,247,0,0,370,2061,331
248,248,0,0,370,2061,331
249,249,0,0,370,2061,331
250,250,0,0,370,2061,331
251,251,0,0,370,2061,331
252,252,0,0,370,2061,331
253,253,0,0,370,2061,331
254,254,0,0,370,2061,331
255,255,0,0,370,2061,331
256,256,0,0,370,2061,331
257,257,0,0,370,2061,331
258,258,0,0,370,2061,331
259,259,0,0,370,2061,331
260,260,0,0,370,2061,331
261,261,0,0,370,2061,331
262,262,0,0,370,2061,331
263,263,0,0,370,2061,331
264,264,0,0,370,2061,331
265,265,0,0,370,2061,331
266,266,0,0,370,2061,331
267,267,0,0,370,2061,331
268,268,0,0,370,2061,331
269,269,0,0,370,2061,331
270,270,0,0,370,2061,331
271,271,0,0,370,2061,331
272,272,0,0,370,2061,331
273,273,0,0,370,2061,331
274,274,0,0,370,2061,331
275,275,0,0,370,2061,331
276,276,0,0,370,2061,331
277,277,0,0,370,2061,331
278,278,0,0,370,2061,331
279,279,0,0,370,2061,331
280,280,0,0,370,2061,331
281,281,0,0,370,2061,331
282,282,0,0,370,2061,331
283,283,0,0,370,2061,331
284,284,0,0,370,2061,331
285,285,0,0,370,2061,331
286,286,0,0,370,2061,331
287,287,0,0,370,2061,331
288,288,0,0,370,2061,331
289,289,0,0,370,2061,331
290,290,0,0,370,2061,331
291,291,0,0,370,2061,331
292,292,0,0,370,2061,331
293,293,0,0,370,2061,331
294,294,0,0,370,2061,331
295,295,0,0,370,2061,331
296,296,0,0,370,2061,331
297,297,0,0,370,2061,331
298,298,0,0,370,2061,331
299,299,0,0,370,2061,331
300,300,0,0,370,2061,331
301,301,0,0,370,2061,331
302,302,0,0,370,2061,331
303,303,0,0,370,2061,331
304,304,0,0,370,2061,331
305,305,0,0,370,2061,331
306,306,0,0,370,2061,331
307,307,0,0,370,2061,331
308,308,0,0,370,2061,331
309,309,0,0,370,2061,331
310,310,0,0,370,2061,331
311,311,0,0,370,2061,331
312,312,0,0,370,2061,331
313,313,0,0,370,2061,331
314,314,0,0,370,2061,331
315,315,0,0,370,2061,331
316,316,0,0,370,2061,331
317,317,0,0,370,2061,331
318,318,0,0,370,2061,331
319,319,0,0,370,2061,331
320,320,0,0,370,2061,331
321,321,0,0,370,2061,331
322,322,0,0,370,2061,331
323,323,0,0,370,2061,331
324,324,0,0,370,2061,331
325,325,0,0,370,2061,331
326,326,0,0,370,2061,331
327,327,0,0,370,2061,331
328,328,0,0,370,2061,331
329,329,0,0,370,2061,331
330,330,0,0,370,2061,331
331,331,0,0,370,2061,331
332,332,0,0,370,2061,331
333,333,0,0,370,2061,331
334,334,0,0,370,2061,331
335,335,0,0,370,2061,331
336,336,0,0,370,2061,331
337,337,0,0,370,2061,331
338,338,0,0,370,2061,331
339,339,0,0,370,2061,331
340,340,0,0,370,2061,331
341,341,0,0,370,2061,331
342,342,0,0,370,2061,331
343,343,0,0,370,2061,331
344,344,0,0,370,2061,331
345,345,0,0,370,2061,331
346,346,0,0,370,2061,331
347,347,0,0,370,2061,331
348,348,0,0,370,2061,331
349,349,0,0,370,2061,331
350,350,0,0,370,2061,331
351,351,0,0,370,2061,331
352,352,0,0,370,2061,331
353,353,0,0,370,2061,331
354,354,0,0,370,2061,331
355,355,0,0,370,2061,331
356,356,0,0,370,2061,331
357,357,0,0,370,2061,331
358,358,0,0,370,2061,331
359,359,0,0,370,2061,331
360,360,0,0,370,2061,331
361,361,0,0,370,2061,331
362,362,0,0,370,2061,331
363,363,0,0,370,2061,331
364,364,0,0,370,2061,331
365,365,0,0,370,2061,331
366,366,0,0,370,2061,331
367,367,0,0,370,2061,331
368,368,0,0,370,2061,331
369,369,0,0,370,2061,331
370,370,0,0,370,2061,331
371,371,0,0,370,2061,331
372,372,0,0,370,2061,331
373,373,0,0,370,2061,331
374,374,0,0,370,2061,331
375,375,0,0,370,2061,331
376,376,0,0,370,2061,331
377,377,0,0,370,2061,331
378,378,0,0,370,2061,331
379,379,0,0,370,2061,331
380,380,0,0,370,2061,331
381,381,0,0,370,2061,331
382,382,0,0,370,2061,331
383,383,0,0,370,2061,331
384,384,0,0,370,2061,331
385,385,0,0,370,2061,331
386,386,0,0,370,2061,331
387,387,0,0,370,2061,331
388,388,0,0,370,2061,331
389,389,0,0,370,2061,331
390,390,0,0,370,2061,331
391,391,0,0,370,2061,331
392,392,0,0,370,2061,331
393,393,0,0,370,2061,331
394,394,0,0,370,2061,331
395,395,0,0,370,2061,331
396,396,0,0,370,2061,331
397,397,0,0,370,2061,331
398,398,0,0,370,2061,331
399,399,0,0,370,2061,331
400,400,0,0,370,2061,331
401,401,0,0,370,2061,331
402,402,0,0,370,2061,331
403,403,0,0,370,2061,331
404,404,0,0,370,2061,331
405,405,0,0,370,2061,331
406,406,0,0,370,2061,331
407,407,0,0,370,2061,331
408,408,0,0,370,2061,331
409,409,0,0,370,2061,331
410,410,0,0,370,2061,331
411,411,0,0,370,2061,331
412,412,0,0,370,2061,331
413,413,0,0,370,2061,331
414,414,0,0,370,2061,331
415,415,0,0,370,2061,331
416,416,0,0,370,2061,331
417,417,0,0,370,2061,331
418,418,0,0,370,2061,331
419,419,0,0,370,2061,331
420,420,0,0,370,2061,331
421,421,0,0,370,2061,331
422,422,0,0,370,2061,331
423,423,0,0,370,2061,331
424,424,0,0,370,2061,331
425,425,0,0,370,2061,331
426,426,0,0,370,2061,331
427,427,0,0,370,2061,331
428,428,0,0,370,2061,331
429,429,0,0,370,2061,331
430,430,0,0,370,2061,331
431,431,0,0,370,2061,331
432,432,0,0,370,2061,331
433,433,0,0,370,2061,331
434,434,0,0,370,2061,331
435,435,0,0,370,2061,331
436,436,0,0,370,2061,331
437,437,0,0,370,2061,331
438,438,0,0,370,2061,331
439,439,0,0,370,2061,331
440,440,0,0,370,2061,331
441,441,0,0,370,2061,331
442,442,0,0,370,2061,331
443,443,0,0,370,2061,331
444,444,0,0,370,2061,331
445,445,0,0,370,2061,331
446,446,0,0,370,2061,331
447,447,0,0,370,2061,331
448,448,0,0,370,2061,331
449,449,0,0,370,2061,331
450,450,0,0,370,2061,331
451,451,0,0,370,2061,331
452,452,0,0,370,2061,331
453,453,0,0,370,2061,331
454,454,0,0,370,2061,331
455,455,0,0,370,2061,331
456,456,0,0,370,2061,331
457,457,0,0,370,2061,331
458,458,0,0,370,2061,331
459,459,0,0,370,2061,331
460,460,0,0,370,2061,331
461,461,0,0,370,2061,331
462,462,0,0,370,2061,331
463,463,0,0,370,2061,331
464,464,0,0,370,2061,331
465,465,0,0,370,2061,331
466,466,0,0,370,2061,331
467,467,0,0,370,2061,331
468,468,0,0,370,2061,331
469,469,0,0,370,2061,331
470,470,0,0,370,2061,331
471,471,0,0,370,2061,331
472,472,0,0,370,2061,331
473,473,0,0,370,2061,331
474,474,0,0,370,2061,331
475,475,0,0,370,2061,331
476,476,0,0,370,2061,331
477,477,0,0,370,2061,331
478,478,0,0,370,2061,331
479,479,0,0,370,2061,331
480,480,0,0,370,2061,331
481,481,0,0,370,2061,331
482,482,0,0,370,2061,331
483,483,0,0,370,2061,331
484,484,0,0,370,2061,331
485,485,0,0,370,2061,331
486,486,0,0,370,2061,331
487,487,0,0,370,2061,331
488,488,0,0,370,2061,331
489,489,0,0,370,2061,331
490,490,0,0,370,2061,331
491,491,0,0,370,2061,331
492,492,0,0,370,2061,331
493,493,0,0,370,2061,331
494,494,0,0,370,2061,331
495,495,0,0,370,2061,331
496,496,0,0,370,2061,331
497,497,0,0,370,2061,331
498,498,0,0,370,2061,331
499,499,0,0,370,2061,331
500,500,0,0,370,2061,331
501,501,0,0,370,2061,331
502,502,0,0,370,2061,331
503,503,0,0,370,2061,331
504,504,0,0,370,2061,331
505,505,0,0,370,2061,331
506,506,0,0,370,2061,331
507,507,0,0,370,2061,331
508,508,0,0,370,2061,331
509,509,0,0,370,2061,331
510,510,0,0,370,2061,331
511,511,0,0,370,2061,331
512,512,1,0,370,2061,331
513,513,0,0,370,2061,331
514,514,0,0,370,2061,331
515,515,0,0,370,2061,331
516,516,0,0,370,2061,331
517,517,0,0,370,2061,331
518,518,0,0,370,2061,331
519,519,0,0,370,2061,331
520,520,0,0,370,2061,331
521,521,0,0,370,2061,331
522,522,0,0,370,2061,331
523,523,0,0,370,2061,331
524,524,0,0,370,2061,331
525,525,0,0,370,2061,331
526,526,0,0,370,2061,331
527,527,0,0,370,2061,331
528,528,0,0,370,2061,331
529,529,0,0,370,2061,331
530,530,0,0,370,2061,331
531,531,0,0,370,2061,331
532,532,0,0,370,2061,331
533,533,0,0,370,2061,331
534,534,0,0,370,2061,331
535,535,0,0,370,2061,331
536,536,0,0,370,2061,331
537,537,0,0,370,2061,331
538,538,0,0,370,2061,331
539,539,0,0,370,2061,331
540,540,0,0,370,2061,331
541,541,0,0,370,2061,331
542,542,0,0,370,2061,331
543,543,0,0,370,2061,331
544,544,0,0,370,2061,331
545,545,0,0,370,2061,331
546,546,0,0,370,2061,331
547,547,0,0,370,2061,331
548,548,0,0,370,2061,331
549,549,0,0,370,2061,331
550,550,0,0,370,2061,331
551,551,0,0,370,2061,331
552,552,0,0,370,2061,331
553,553,0,0,370,2061,331
554,554,0,0,370,2061,331
555,555,0,0,370,2061,331
556,556,0,0,370,2061,331
557,557,0,0,370,2061,331
558,558,0,0,370,2061,331
559,559,0,0,370,2061,331
560,560,0,0,370,2061,331
561,561,0,0,370,2061,331
562,562,0,0,370,2061,331
563,563,0,0,370,2061,331
564,564,0,0,370,2061,331
565,565,0,0,370,2061,331
566,566,0,0,370,2061,331
567,567,0,0,370,2061,331
568,568,0,0,370,2061,331
569,569,0,0,370,2061,331
570,570,0,0,370,2061,331
571,571,0,0,370,2061,331
572,572,0,0,370,2061,331
573,573,0,0,370,2061,331
574,574,0,0,370,2061,331
575,575,0,0,370,2061,331
576,576,0,0,370,2061,331
577,577,0,0,370,2061,331
578,578,0,0,370,2061,331
579,579,0,0,370,2061,331
580,580,0,0,370,2061,331
581,581,0,0,370,2061,331
582,582,0,0,370,2061,331
583,583,0,0,370,2061,331
584,584,0,0,370,2061,331
585,585,0,0,370,2061,331
586,586,0,0,370,2061,331
587,587,0,0,370,2061,331
588,588,0,0,370,2061,331
589,589,0,0,370,2061,331
590,590,0,0,370,2061,331
591,591,0,0,370,2061,331
592,592,0,0,370,2061,331
593,593,0,0,370,2061,331
594,594,0,0,370,2061,331
595,595,0,0,370,2061,331
596,596,0,0,370,2061,331
597,597,0,0,370,2061,331
598,598,0,0,370,2061,331
599,599,0,0,370,2061,331
600,600,0,0,370,2061,331
601,601,0,0,370,2061,331
602,602,0,0,370,2061,331
603,603,0,0,370,2061,331
604,604,0,0,370,2061,331
605,605,0,0,370,2061,331
606,606,0,0,370,2061,331
607,607,0,0,370,2061,331
608,608,0,0,370,2061,331
609,609,0,0,370,2061,331
610,610,0,0,370,2061,331
611,611,0,0,370,2061,331
612,612,0,0,370,2061,331
613,613,0,0,370,2061,331
614,614,0,0,370,2061,331
615,615,0,0,370,2061,331
616,616,0,0,370,2061,331
617,617,0,0,370,2061,331
618,618,0,0,370,2061,331
619,619,0,0,370,2061,331
620,620,0,0,370,2061,331
621,621,0,0,370,2061,331
622,622,0,0,370,2061,331
623,623,0,0,370,2061,331
624,624,0,0,370,2061,331
625,625,0,0,370,2061,331
626,626,0,0,370,2061,331
627,627,0,0,370,2061,331
628,628,0,0,370,2061,331
629,629,0,0,370,2061,331
630,630,0,0,370,2061,331
631,631,0,0,370,2061,331
632,632,0,0,370,2061,331
633,633,0,0,370,2061,331
634,634,0,0,370,2061,331
635,635,0,0,370,2061,331
636,636,0,0,370,2061,331
637,637,0,0,370,2061,331
638,638,0,0,370,2061,331
639,639,0,0,370,2061,331
640,640,0,0,370,2061,331
641,641,0,0,370,2061,331
642,642,0,0,370,2061,331
643,643,0,0,370,2061,331
644,644,0,0,370,2061,331
645,645,0,0,370,2061,331
646,646,0,0,370,2061,331
647,647,0,0,370,2061,331
648,648,0,0,370,2061,331
649,649,0,0,370,2061,331
650,650,0,0,370,2061,331
651,651,0,0,370,2061,331
652,652,0,0,370,2061,331
653,653,0,0,370,2061,331
654,654,0,0,370,2061,331
655,655,0,0,370,2061,331
656,656,0,0,370,2061,331
657,657,0,0,370,2061,331
658,658,0,0,370,2061,331
659,659,0,0,370,2061,331
660,660,0,0,370,2061,331
661,661,0,0,370,2061,331
662,662,0,0,370,2061,331
663,663,0,0,370,2061,331
664,664,0,0,370,2061,331
665,665,0,0,370,2061,331
666,666,0,0,370,2061,331
667,667,0,0,370,2061,331
668,668,0,0,370,2061,331
669,669,0,0,370,2061,331
670,670,0,0,370,2061,331
671,671,0,0,370,2061,331
672,672,0,0,370,2061,331
673,673,0,0,370,2061,331
674,674,0,0,370,2061,331
675,675,0,0,370,2061,331
676,676,0,0,370,2061,331
677,677,0,0,370,2061,331
678,678,0,0,370,2061,331
679,679,0,0,370,2061,331
680,680,0,0,370,2061,331
681,681,0,0,370,2061,331
682,682,0,0,370,2061,331
683,683,0,0,370,2061,331
684,684,0,0,370,2061,331
685,685,0,0,370,2061,331
686,686,0,0,370,2061,331
687,687,0,0,370,2061,331
688,688,0,0,370,2061,331
689,689,0,0,370,2061,331
690,690,0,0,370,2061,331
691,691,0,0,370,2061,331
692,692,0,0,370,2061,331
693,693,0,0,370,2061,331
694,694,0,0,370,2061,331
695,695,0,0,370,2061,331
696,696,0,0,370,2061,331
697,697,0,0,370,2061,331
698,698,0,0,370,2061,331
699,699,0,0,370,2061,331
700,700,0,0,370,2061,331
701,701,0,0,370,2061,331
702,702,0,0,370,2061,331
703,703,0,0,370,2061,331
704,704,0,0,370,2061,331
705,705,0,0,370,2061,331
706,706,0,0,370,2061,331
707,707,0,0,370,2061,331
708,708,0,0,370,2061,331
709,709,0,0,370,2061,331
710,710,0,0,370,2061,331
711,711,0,0,370,2061,331
712,712,0,0,370,2061,331
713,713,0,0,370,2061,331
714,714,0,0,370,2061,331
715,715,0,0,370,2061,331
716,716,0,0,370,2061,331
717,717,0,0,370,2061,331
718,718,0,0,370,2061,331
719,719,0,0,370,2061,331
720,720,0,0,370,2061,331
721,721,0,0,370,2061,331
722,722,0,0,370,2061,331
723,723,0,0,370,2061,331
724,724,0,0,370,2061,331
725,725,0,0,370,2061,331
726,726,0,0,370,2061,331
727,727,0,0,370,2061,331
728,728,0,0,370,2061,331
729,729,0,0,370,2061,331
730,730,0,0,370,2061,331
731,731,0,0,370,2061,331
732,732,0,0,370,2061,331
733,733,0,0,370,2061,331
734,734,0,0,370,2061,331
735,735,0,0,370,2061,331
736,736,0,0,370,2061,331
737,737,0,0,370,2061,331
738,738,0,0,370,2061,331
739,739,0,0,370,2061,331
740,740,0,0,370,2061,331
741,741,0,0,370,2061,331
742,742,0,0,370,2061,331
743,743,0,0,370,2061,331
744,744,0,0,370,2061,331
745,745,0,0,370,2061,331
746,746,0,0,370,2061,331
747,747,0,0,370,2061,331
748,748,0,0,370,2061,331
749,749,0,0,370,2061,331
750,750,0,0,370,2061,331
751,751,0,0,370,2061,331
752,752,0,0,370,2061,331
753,753,0,0,370,2061,331
754,754,0,0,370,2061,331
755,755,0,0,370,2061,331
756,756,0,0,370,2061,331
757,757,0,0,370,2061,331
758,758,0,0,370,2061,331
759,759,0,0,370,2061,331
760,760,0,0,370,2061,331
761,761,0,0,370,2061,331
762,762,0,0,370,2061,331
763,763,0,0,370,2061,331
764,764,0,0,370,2061,331
765,765,0,0,370,2061,331
766,766,0,0,370,2061,331
767,767,0,0,370,2061,331
768,768,0,0,370,2061,331
769,769,0,0,370,2061,331
770,770,0,0,370,2061,331
771,771,0,0,370,2061,331
772,772,0,0,370,2061,331
773,773,0,0,370,2061,331
774,774,0,0,370,2061,331
775,775,0,0,370,2061,331
776,776,0,0,370,2061,331
777,777,0,0,370,2061,331
778,778,0,0,370,2061,331
779,779,0,0,370,2061,331
780,780,0,0,370,2061,331
781,781,0,0,370,2061,331
782,782,0,0,370,2061,331
783,783,0,0,370,2061,331
784,784,0,0,370,2061,331
785,785,0,0,370,2061,331
786,786,0,0,370,2061,331
787,787,0,0,370,2061,331
788,788,0,0,370,2061,331
789,789,0,0,370,2061,331
790,790,0,0,370,2061,331
791,791,0,0,370,2061,331
792,792,0,0,370,2061,331
793,793,0,0,370,2061,331
794,794,0,0,370,2061,331
795,795,0,0,370,2061,331
796,796,0,0,370,2061,331
797,797,0,0,370,2061,331
798,798,0,0,370,2061,331
799,799,0,0,370,2061,331
800,800,0,0,370,2061,331
801,801,0,0,370,2061,331
802,802,0,0,370,2061,331
803,803,0,0,370,2061,331
804,804,0,0,370,2061,331
805,805,0,0,370,2061,331
806,806,0,0,370,2061,331
807,807,0,0,370,2061,331
808,808,0,0,370,2061,331
809,809,0,0,370,2061,331
810,810,0,0,370,2061,331
811,811,0,0,370,2061,331
812,812,0,0,370,2061,331
813,813,0,0,370,2061,331
814,814,0,0,370,2061,331
815,815,0,0,370,2061,331
816,816,0,0,370,2061,331
817,817,0,0,370,2061,331
818,818,0,0,370,2061,331
819,819,0,0,370,2061,331
820,820,0,0,370,2061,331
821,821,0,0,370,2061,331
822,822,0,0,370,2061,331
823,823,0,0,370,2061,331
824,824,0,0,370,2061,331
825,825,0,0,370,2061,331
826,826,0,0,370,2061,331
827,827,0,0,370,2061,331
828,828,0,0,370,2061,331
829,829,0,0,370,2061,331
830,830,0,0,370,2061,331
831,831,0,0,370,2061,331
832,832,0,0,370,2061,331
833,833,0,0,370,2061,331
834,834,0,0,370,2061,331
835,835,0,0,370,2061,331
836,836,0,0,370,2061,331
837,837,0,0,370,2061,331
838,838,0,0,370,2061,331
839,839,0,0,370,2061,331
840,840,0,0,370,2061,331
841,841,0,0,370,2061,331
842,842,0,0,370,2061,331
843,843,0,0,370,2061,331
844,844,0,0,370,2061,331
845,845,0,0,370,2061,331
846,846,0,0,370,2061,331
847,847,0,0,370,2061,331
848,848,0,0,370,2061,331
849,849,0,0,370,2061,331
850,850,0,0,370,2061,331
851,851,0,0,370,2061,331
852,852,0,0,370,2061,331
853,853,0,0,370,2061,331
854,854,0,0,370,2061,331
855,855,0,0,370,2061,331
856,856,0,0,370,2061,331
857,857,0,0,370,2061,331
858,858,0,0,370,2061,331
859,859,0,0,370,2061,331
860,860,0,0,370,2061,331
861,861,0,0,370,2061,331
862,862,0,0,370,2061,331
863,863,0,0,370,2061,331
864,864,0,0,370,2061,331
865,865,0,0,370,2061,331
866,866,0,0,370,2061,331
867,867,0,0,370,2061,331
868,868,0,0,370,2061,331
869,869,0,0,370,2061,331
870,870,0,0,370,2061,331
871,871,0,0,370,2061,331
872,872,0,0,370,2061,331
873,873,0,0,370,2061,331
874,874,0,0,370,2061,331
875,875,0,0,370,2061,331
876,876,0,0,370,2061,331
877,877,0,0,370,2061,331
878,878,0,0,370,2061,331
879,879,0,0,370,2061,331
880,880,0,0,370,2061,331
881,881,0,0,370,2061,331
882,882,0,0,370,2061,331
883,883,0,0,370,2061,331
884,884,0,0,370,2061,331
885,885,0,0,370,2061,331
886,886,0,0,370,2061,331
887,887,0,0,370,2061,331
888,888,0,0,370,2061,331
889,889,0,0,370,2061,331
890,890,0,0,370,2061,331
891,891,0,0,370,2061,331
892,892,0,0,370,2061,331
893,893,0,0,370,2061,331
894,894,0,0,370,2061,331
895,895,0,0,370,2061,331
896,896,0,0,370,2061,331
897,897,0,0,370,2061,331
898,898,0,0,370,2061,331
899,899,0,0,370,2061,331
900,900,0,0,370,2061,331
901,901,0,0,370,2061,331
902,902,0,0,370,2061,331
903,903,0,0,370,2061,331
904,904,0,0,370,2061,331
905,905,0,0,370,2061,331
906,906,0,0,370,2061,331
907,907,0,0,370,2061,331
908,908,0,0,370,2061,331
909,909,0,0,370,2061,331
910,910,0,0,370,2061,331
911,911,0,0,370,2061,331
912,912,0,0,370,2061,331
