Sample in Buffer,Sample in Window,TRIGGER,dut/design_1_i/Vac_debug_valid,dut/design_1_i/isen_debug_decimal_out[15:0],dut/design_1_i/Vbus_debug_decimal_out[15:0],dut/design_1_i/Vac_debug_decimal_out[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,UNSIGNED,UNSIGNED
902,902,0,0,225,0,33
903,903,0,0,225,0,33
904,904,0,0,225,0,33
905,905,0,0,225,0,33
906,906,0,0,225,0,33
907,907,0,0,225,0,33
908,908,0,0,225,0,33
909,909,0,0,225,0,33
910,910,0,0,225,0,33
911,911,0,0,225,0,33
912,912,0,0,225,0,33
913,913,0,0,225,0,33
914,914,0,0,225,0,33
915,915,0,0,225,0,33
916,916,0,0,225,0,33
917,917,0,0,225,0,33
918,918,0,0,225,0,33
919,919,0,0,225,0,33
920,920,0,0,225,0,33
921,921,0,0,225,0,33
922,922,0,0,225,0,33
923,923,0,0,225,0,33
924,924,0,0,225,0,33
925,925,0,0,225,0,33
926,926,0,0,225,0,33
927,927,0,0,225,0,33
928,928,0,0,225,0,33
929,929,0,0,225,0,33
930,930,0,0,225,0,33
931,931,0,0,225,0,33
932,932,0,0,225,0,33
933,933,0,0,225,0,33
934,934,0,0,225,0,33
935,935,0,0,225,0,33
936,936,0,0,225,0,33
937,937,0,0,225,0,33
938,938,0,0,225,0,33
939,939,0,0,225,0,33
940,940,0,0,225,0,33
941,941,0,0,225,0,33
942,942,0,0,225,0,33
943,943,0,0,225,0,33
944,944,0,0,225,0,33
945,945,0,0,225,0,33
946,946,0,0,225,0,33
947,947,0,0,225,0,33
948,948,0,0,225,0,33
949,949,0,0,225,0,33
950,950,0,0,225,0,33
951,951,0,0,225,0,33
952,952,0,0,225,0,33
953,953,0,0,225,0,33
954,954,0,0,225,0,33
955,955,0,0,225,0,33
956,956,0,0,225,0,33
957,957,0,0,225,0,33
958,958,0,0,225,0,33
959,959,0,0,225,0,33
960,960,0,0,225,0,33
961,961,0,0,225,0,33
962,962,0,0,225,0,33
963,963,0,0,225,0,33
964,964,0,0,225,0,33
965,965,0,0,225,0,33
966,966,0,0,225,0,33
967,967,0,0,225,0,33
968,968,0,0,225,0,33
969,969,0,0,225,0,33
970,970,0,0,225,0,33
971,971,0,0,225,0,33
972,972,0,0,225,0,33
973,973,0,0,225,0,33
974,974,0,0,225,0,33
975,975,0,0,225,0,33
976,976,0,0,225,0,33
977,977,0,0,225,0,33
978,978,0,0,225,0,33
979,979,0,0,225,0,33
980,980,0,0,225,0,33
981,981,0,0,225,0,33
982,982,0,0,225,0,33
983,983,0,0,225,0,33
984,984,0,0,225,0,33
985,985,0,0,225,0,33
986,986,0,0,225,0,33
987,987,0,0,225,0,33
988,988,0,0,225,0,33
989,989,0,0,225,0,33
990,990,0,0,225,0,33
991,991,0,0,225,0,33
992,992,0,0,225,0,33
993,993,0,0,225,0,33
994,994,0,0,225,0,33
995,995,0,0,225,0,33
996,996,0,0,225,0,33
997,997,0,0,225,0,33
998,998,0,0,225,0,33
999,999,0,0,225,0,33
1000,1000,0,0,225,0,33
1001,1001,0,0,225,0,33
1002,1002,0,0,225,0,33
1003,1003,0,0,225,0,33
1004,1004,0,0,225,0,33
1005,1005,0,0,225,0,33
1006,1006,0,0,225,0,33
1007,1007,0,0,225,0,33
1008,1008,0,0,225,0,33
1009,1009,0,0,225,0,33
1010,1010,0,0,225,0,33
1011,1011,0,0,225,0,33
1012,1012,0,0,225,0,33
1013,1013,0,0,225,0,33
1014,1014,0,0,225,0,33
1015,1015,0,0,225,0,33
1016,1016,0,0,225,0,33
1017,1017,0,0,225,0,33
1018,1018,0,0,225,0,33
1019,1019,0,0,225,0,33
1020,1020,0,0,225,0,33
1021,1021,0,0,225,0,33
1022,1022,0,0,225,0,33
1023,1023,0,0,225,0,33
