Sample in Buffer,Sample in Window,TRIGGER,dut/design_1_i/Vac_debug_valid,dut/design_1_i/isen_debug_decimal_out[15:0],dut/design_1_i/Vbus_debug_decimal_out[15:0],dut/design_1_i/Vac_debug_decimal_out[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,UNSIGNED,UNSIGNED
936,936,0,0,145,24,60
937,937,0,0,145,24,60
938,938,0,0,145,24,60
939,939,0,0,145,24,60
940,940,0,0,145,24,60
941,941,0,0,145,24,60
942,942,0,0,145,24,60
943,943,0,0,145,24,60
944,944,0,0,145,24,60
945,945,0,0,145,24,60
946,946,0,0,145,24,60
947,947,0,0,145,24,60
948,948,0,0,145,24,60
949,949,0,0,145,24,60
950,950,0,0,145,24,60
951,951,0,0,145,24,60
952,952,0,0,145,24,60
953,953,0,0,145,24,60
954,954,0,0,145,24,60
955,955,0,0,145,24,60
956,956,0,0,145,24,60
957,957,0,0,145,24,60
958,958,0,0,145,24,60
959,959,0,0,145,24,60
960,960,0,0,145,24,60
961,961,0,0,145,24,60
962,962,0,0,145,24,60
963,963,0,0,145,24,60
964,964,0,0,145,24,60
965,965,0,0,145,24,60
966,966,0,0,145,24,60
967,967,0,0,145,24,60
968,968,0,0,145,24,60
969,969,0,0,145,24,60
970,970,0,0,145,24,60
971,971,0,0,145,24,60
972,972,0,0,145,24,60
973,973,0,0,145,24,60
974,974,0,0,145,24,60
975,975,0,0,145,24,60
976,976,0,0,145,24,60
977,977,0,0,145,24,60
978,978,0,0,145,24,60
979,979,0,0,145,24,60
980,980,0,0,145,24,60
981,981,0,0,145,24,60
982,982,0,0,145,24,60
983,983,0,0,145,24,60
984,984,0,0,145,24,60
985,985,0,0,145,24,60
986,986,0,0,145,24,60
987,987,0,0,145,24,60
988,988,0,0,145,24,60
989,989,0,0,145,24,60
990,990,0,0,145,24,60
991,991,0,0,145,24,60
992,992,0,0,145,24,60
993,993,0,0,145,24,60
994,994,0,0,145,24,60
995,995,0,0,145,24,60
996,996,0,0,145,24,60
997,997,0,0,145,24,60
998,998,0,0,145,24,60
999,999,0,0,145,24,60
1000,1000,0,0,145,24,60
1001,1001,0,0,145,24,60
1002,1002,0,0,145,24,60
1003,1003,0,0,145,24,60
1004,1004,0,0,145,24,60
1005,1005,0,0,145,24,60
1006,1006,0,0,145,24,60
1007,1007,0,0,145,24,60
1008,1008,0,0,145,24,60
1009,1009,0,0,145,24,60
1010,1010,0,0,145,24,60
1011,1011,0,0,145,24,60
1012,1012,0,0,145,24,60
1013,1013,0,0,145,24,60
1014,1014,0,0,145,24,60
1015,1015,0,0,145,24,60
1016,1016,0,0,145,24,60
1017,1017,0,0,145,24,60
1018,1018,0,0,145,24,60
1019,1019,0,0,145,24,60
1020,1020,0,0,145,24,60
1021,1021,0,0,145,24,60
1022,1022,0,0,145,24,60
1023,1023,0,0,145,24,60
