Time_s,Original,After_60Hz_Notch,After_120Hz_Notch,After_500Hz_LPF
0.00968862,1964,1963.16664301505,1963.2252171103,1998.03694376647
0.00970291,1997,1996.16933140347,1996.2555686214,1997.82952053984
0.0097172,1986,1985.16908060944,1985.27703105892,1997.61029455016
0.00973149,1986,1985.17033527592,1985.30293662805,1997.38583946058
0.00974578,1991,1990.17094036997,1990.32681702033,1997.15403311692
0.00976007,2001,2000.16954942956,2000.34463164957,1996.92559062301
0.00977436,2001,2000.16683634236,2000.35840169802,1996.71299385223
0.00978865,2011,2010.16280154315,2010.36812786575,1996.5254756466
0.00980294,2015,2014.15690685724,2014.37219555334,1996.37359631506
0.00981723,2028,2027.14874897077,2027.369395584,1996.27060400388
0.00983152,2016,2015.14048332105,2015.36619449357,1996.22247918586
0.00984581,2012,2011.13439942996,2011.36945870528,1996.21861364975
0.0098601,2028,2027.1267263521,2027.36787366872,1996.25434007415
0.00987439,2020,2019.11800338588,2019.36305759273,1996.33691634345
0.00988868,2024,2023.10984701049,2023.35985925944,1996.46524525059
0.00990297,2027,2026.10077602866,2026.35383425988,1996.63771807222
0.00991726,2014,2013.09308020293,2013.3518507985,1996.84980918753
0.00993155,2029,2028.08514344298,2028.34905892902,1997.09475479418
0.00994584,2032,2031.07481145292,2031.33899617199,1997.37981230659
0.00996013,2040,2039.06302781125,2039.32449474987,1997.71609915828
0.00997442,2041,2040.05006257477,2040.30636592794,1998.10954471174
0.00998871,2037,2036.03753238122,2036.289459913,1998.55876099693
0.010003,2043,2042.02476416734,2042.27175723417,1999.05891761537
0.01001729,2038,2037.01189302967,2037.25366324098,1999.60733454513
0.01003158,2037,2035.99986200302,2036.23800654456,2000.19749659631
0.01004587,2039,2037.98772857666,2038.22195898272,2000.82320982929
0.01006016,2014,2012.97872501685,2013.21521551907,2001.47029658457
0.01007445,2069,2067.96571365899,2068.19636289373,2002.13957253166
0.01008874,2042,2040.94896528395,2041.16621758948,2002.85664900636
0.01010303,2032,2030.93723441038,2031.15104309989,2003.61274450335
0.01011732,2022,2020.92823077435,2021.14396422489,2004.37611741143
0.01013161,1997,1995.92397383176,1996.15103460743,2005.11796317501
0.0101459,1997,1995.9231158083,1996.16820502489,2005.80887253739
0.01016019,2005,2003.9212119694,2004.18213791603,2006.44235582161
0.01017448,1994,1992.91974393332,1993.19727656972,2007.02317911184
0.01018877,2003,2001.91857696335,2002.21321442122,2007.5510354014
0.01020306,1985,1983.91865364586,1984.23277640092,2008.02281351336
0.01021735,2000,1998.91916567202,1999.25353447865,2008.43521942141
0.01023164,1991,1989.91890095227,1990.27185030878,2008.79260354783
0.01024593,1996,1994.91920632288,1995.29176240011,2009.09866686438
0.01026022,1994,1992.91913898787,1993.31044006199,2009.35551785216
0.01027451,2003,2001.91816040181,2002.32626623288,2009.57060060079
0.0102888,2008,2006.91532820492,2007.33641337886,2009.75634770563
0.01030309,1990,1988.91427885104,1989.35178929264,2009.91471439584
0.01031738,2000,1998.91433858073,1999.37036923578,2010.03685096921
0.01033167,2013,2011.91133257338,2012.37962772053,2010.1321018732
0.01034596,1980,1978.91105220539,1979.39693752856,2010.2034263428
0.01036025,1950,1948.91928721428,1949.43965982852,2010.2116724568
0.01037454,1968,1966.92916730869,1967.48717482125,2010.1241572169
0.01038883,1968,1966.93665190061,1967.5273574291,2009.9499588683
0.01040312,1953,1951.94618526208,1952.57353737323,2009.69629979103
0.01041741,1937,1935.95992115576,1936.63216895525,2009.34619620041
0.0104317,1935,1933.97610744597,1934.69798785566,2008.882451216
0.01044599,1930,1928.9932617217,1929.76654026772,2008.30088079259
0.01046028,1956,1955.00761269011,1955.82650842341,2007.61683306747
0.01047457,1937,1936.02104595695,1936.88354677661,2006.85173953757
0.01048886,1965,1964.03329205569,1964.93684387539,2006.02000345598
0.01050315,1983,1982.03936845885,1982.97145214266,2005.15430069215
0.01051744,1988,1987.04237387642,1987.9966698234,2004.29217456195
0.01053173,1989,1988.04459830129,1989.01936666312,2003.44930141688
0.01054602,1996,1995.04577255535,1996.03873396272,2002.63302288579
0.01056031,2014,2013.04360763438,2014.04790512651,2001.85944477874
0.0105746,2023,2022.03783517662,2023.04607746555,2001.15285900669
0.01058889,1994,1993.03478543243,1994.0522415098,2000.51394816324
0.01060318,2015,2014.03284181372,2015.06154428154,1999.9261350512
0.01061747,2022,2021.02715624909,2022.05944166474,1999.39720097928
0.01063176,2022,2021.02055781208,2022.0544227381,1998.94164667113
0.01064605,1996,1995.0174907841,1996.05981846519,1998.54656738532
0.01066034,1981,1980.01997423218,1981.0816800925,1998.17631373897
0.01067463,2003,2002.02154281618,2003.10060709783,1997.81351362247
0.01068892,2000,1999.02058079369,2000.11175228836,1997.47114683742
0.01070321,2015,2014.01803150776,2015.11794655245,1997.16378474054
0.0107175,1989,1988.01699268451,1989.12848204915,1996.89037922271
0.01073179,1971,1970.02190779136,1971.15668385958,1996.62254743069
0.01074608,1969,1968.02954319554,1969.19284410158,1996.32927039788
0.01076037,2006,2005.03249153606,2006.21473899278,1996.02007007952
0.01077466,2014,2013.0294073703,2014.21833606074,1995.73563261761
0.01078895,2023,2022.0240629468,2023.21495567106,1995.50527579342
0.01080324,2031,2030.0164590294,2031.2046021173,1995.34271744339
0.01081753,2025,2024.0086163764,2025.19333900268,1995.25336435804
0.01083182,2019,2018.00242054686,2019.18682229208,1995.22798582753
0.01084611,2038,2036.99450472851,2038.17495137018,1995.26316661515
0.0108604,2016,2014.98702420534,2016.16419288524,1995.359975394
0.01087469,2011,2009.98321096379,2011.16424063766,1995.49976751865
0.01088898,2026,2024.97808163498,2026.16014269034,1995.67131795947
0.01090327,2009,2007.97325266551,2009.15674861916,1995.87623859426
0.01091756,2007,2005.97101336762,2007.16092446389,1996.10181938242
0.01093185,2010,2008.96866987,2010.16458650465,1996.33756410214
0.01094614,2005,2003.96662625453,2005.16894615714,1996.58190655317
0.01096043,1998,1996.96622911918,1998.1780414141,1996.82701526851
0.01097472,1989,1987.96801667979,1989.19348384482,1997.0587112678
0.01098901,1988,1986.97118032446,1988.21284432624,1997.26470096387
0.0110033,1981,1979.97545026688,1981.23531057956,1997.43741185504
0.01101759,1965,1963.98284601432,1965.26693709813,1997.56346411766
0.01103188,1973,1971.99134658119,1973.30165638059,1997.63040409359
0.01104617,1975,1973.99852750833,1975.3321927349,1997.64277816192
0.01106046,1977,1976.00519691441,1977.36096933016,1997.61081545665
0.01107475,1964,1963.0133746728,1964.39404319228,1997.53394703928
0.01108904,1981,1980.02104021082,1981.42534977462,1997.41172914927
0.01110333,1991,1990.02509621935,1991.44559719486,1997.26238328226
0.01111762,1990,1989.02796746776,1990.46206082376,1997.10549087551
0.01113191,1974,1973.03315540229,1974.48524310333,1996.93795367385
0.0111462,1983,1982.03931262907,1983.51109841939,1996.74907843675
0.01116049,1985,1984.0440147934,1985.53235216719,1996.54254671477
0.01117478,1988,1987.04807012237,1988.55142863928,1996.3277031083
0.01118907,1952,1951.0565958263,1952.5836760271,1996.09185161522
0.01120336,1903,1902.07659287478,1903.6500865249,1995.77920207891
0.01121765,1963,1962.09513005162,1963.71185700076,1995.3590678736
0.01123194,1990,1989.10197290454,1990.73828738041,1994.88683802997
0.01124623,1961,1960.10910929732,1961.76534565819,1994.40821201737
0.01126052,1991,1990.11613495802,1991.7918171579,1993.92408208137
0.01127481,1997,1996.11833654461,1997.80356279913,1993.45384328739
0.0112891,1994,1993.12015913653,1994.81391977928,1993.01663167869
0.01130339,1996,1995.12214143073,1996.82450355816,1992.61226705743
0.01131768,1990,1989.12468731249,1990.83652465479,1992.2370984843
0.01133197,2006,2005.12591128898,2006.84432618356,1991.89301305466
0.01134626,1991,1990.12702563817,1991.8515451938,1991.58415873715
0.01136055,1994,1993.12978096249,1994.86343216092,1991.303617148
0.01137484,2025,2024.12798229071,2025.86140297734,1991.06095071542
0.01138913,2028,2027.12163090154,2028.84546644306,1990.88750216246
0.01140342,2006,2005.11786528834,2006.83703997582,1990.78665573061
0.01141771,2001,2000.11776215949,2001.83935079127,1990.731666749
0.011432,2023,2022.11539540617,2023.8346196579,1990.71493477047
0.01144629,2022,2021.11022705894,2022.82123566766,1990.75268346757
0.01146058,2026,2025.10468193726,2026.80647577797,1990.85318370501
0.01147487,2034,2033.09754834603,2034.78670684186,1991.01967252172
0.01148916,2025,2024.09057752531,2025.76718453107,1991.2531004078
0.01150345,2036,2035.08336564772,2036.74669858794,1991.54934322928
0.01151774,2026,2025.07604764939,2026.7256552594,1991.90538332148
0.01153203,2042,2041.06795046156,2042.70203711289,1992.32022268677
0.01154632,2046,2045.05718926185,2046.6701929949,1992.80208028277
0.01156061,2029,2028.0482089241,2029.643459951,1993.34925458042
0.0115749,2044,2043.0395279479,2044.61739402349,1993.94928042246
0.01158919,2050,2049.02804927988,2050.58270703592,1994.60695648129
0.01160348,2012,2011.02091108951,2012.56081481624,1995.31202357369
0.01161777,2002,2001.02026700601,2002.55817383705,1996.02108783068
0.01163206,2010,2009.01992084973,2010.55619222,1996.70809055633
0.01164635,2015,2014.01785262135,2015.54881103006,1997.37841127708
0.01166064,2005,2004.01648675963,2005.54330475504,1998.03566231976
0.01167493,1993,1992.01811236806,1993.54653924234,1998.6661731948
0.01168922,1991,1990.02165129825,1991.55527743866,1999.25278425599
0.01170351,1980,1979.02696827026,1980.56911124528,1999.78388377648
0.0117178,1967,1966.03554393229,1967.59247934278,2000.24381232673
0.01173209,1934,1933.05033972058,1934.63425984597,2000.60192052199
0.01174638,1945,1944.06812164394,1945.68474368337,2000.83064668406
0.01176067,1951,1950.08363656642,1951.7281684336,2000.93515260442
0.01177496,1962,1961.09688464838,1962.76453481973,2000.93956175655
0.01178925,1968,1967.10786611588,1968.79384418623,2000.86669536298
0.01180354,1967,1966.11819720403,1967.82094545816,2000.73225101247
0.01181783,1985,1984.12626184489,1985.84099079422,2000.55107187129
0.01183212,1994,1993.13071379545,1994.84994384739,2000.34790794483
0.01184641,1980,1979.13586308162,1980.86073613863,2000.13527426303
0.0118607,1976,1975.14345997143,1976.87861655826,1999.90296199363
0.01187499,1977,1976.1514836561,1977.89752051639,1999.6424136063
0.01188928,1979,1978.1591258162,1979.91502237152,1999.35591066899
0.01190357,1970,1969.16773295214,1970.9351607486,1999.04369241156
0.01191786,1969,1968.17770854011,1969.95914411979,1998.69968977703
0.01193215,1957,1956.18945590788,1957.98817987066,1998.31534699139
0.01194644,1984,1983.19920370303,1985.01095288334,1997.89492398486
0.01196073,1966,1965.20776015289,1967.02988875457,1997.45322561112
0.01197502,1943,1942.2218584271,1944.06518408411,1996.9768453871
0.01198931,1979,1978.23422487915,1980.09501438156,1996.45523380136
0.0120036,1971,1970.24283968751,1972.11332197146,1995.91226657448
0.01201789,1982,1981.25107016113,1983.13021052757,1995.36549505884
0.01203218,1959,1958.26093609382,1960.15173837362,1994.81186265072
0.01204647,1989,1988.26987818193,1990.17022657823,1994.25046962402
0.01206076,2001,2000.27318324683,2002.17153869428,1993.70684446553
0.01207505,1998,1997.27529655487,1999.16901476462,1993.20586698315
0.01208934,2012,2011.27594904183,2013.16184982639,1992.75565230527
0.01210363,2019,2018.27379446277,2020.14600852773,1992.36956585744
0.01211792,1997,1996.27368146614,1998.13603882719,1992.04732264048
0.01213221,1993,1992.27709078671,1994.13638120632,1991.76558814756
0.0121465,2038,2037.27499902684,2039.11996722857,1991.52973228702
0.01216079,2038,2037.26686908101,2039.08519346929,1991.37935219418
0.01217508,2027,2026.26024388011,2028.05469391545,1991.32602795572
0.01218937,2025,2024.255392535,2026.02927664947,1991.35211554203
0.01220366,2039,2038.24894816018,2039.99884315145,1991.4521361072
0.01221795,2017,2016.24360461052,2017.97147778904,1991.6232438916
0.01223224,2023,2022.24043904014,2023.95041263064,1991.84896130319
0.01224653,2014,2013.23770034907,2014.93039499289,1992.11616724937
0.01226082,2033,2032.23363789658,2033.90617540851,1992.4251639278
0.01227511,2024,2023.22825215706,2024.87775895419,1992.78249524644
0.0122894,2034,2033.22275560067,2034.84878629537,1993.18980727208
0.01230369,2010,2009.21916834588,2010.82531934499,1993.63682871484
0.01231798,2019,2018.21762464451,2019.80776094825,1994.10603817592
0.01233227,1972,1971.22122121562,1972.80539928209,1994.56924605777
0.01234656,1980,1979.23009123239,1980.81862927835,1994.98831533904
0.01236085,1962,1961.24032782088,1962.83572687073,1995.34123742582
0.01237514,1930,1929.25731679363,1930.87284504723,1995.60213693356
0.01238943,1968,1967.27351477037,1968.90734923318,1995.75474248817
0.01240372,1990,1989.28164974924,1990.91742713653,1995.83770060445
0.01241801,1986,1985.28737946729,1986.92005798093,1995.89324699362
0.0124323,2002,2001.29151237769,2002.91767009805,1995.93761395582
0.01244659,1992,1991.29485676224,1992.91269073749,1995.98018799879
0.01246088,2008,2007.29741273624,2008.90512237627,1996.02684582797
0.01247517,2006,2005.29810314235,2006.89173641543,1996.08699422324
0.01248946,1991,1990.30110298314,1991.88505941655,1996.15820098216
0.01250375,1991,1990.3061422257,1991.88428035394,1996.22400856562
0.01251804,1997,1996.31039227378,1997.88091385166,1996.28022044613
0.01253233,1993,1992.31439186436,1993.87657792962,1996.3312175269
0.01254662,1994,1993.31881425854,1994.87329359522,1996.37672524031
0.01256091,1994,1993.32312056636,1994.86944528116,1996.41600863428
0.0125752,2003,2002.32623339858,2003.86180283747,1996.45424752294
0.01258949,2006,2005.32774900049,2006.84915804692,1996.50166971374
0.01260378,1992,1991.33076498293,1992.84080563912,1996.55808578835
0.01261807,1984,1983.33676213566,1984.84118717652,1996.60670511094
0.01263236,1972,1971.34547015787,1972.84948980371,1996.62740518175
0.01264665,1995,1994.35271354657,1995.85318700666,1996.61747866747
0.01266094,1946,1945.36347497788,1946.86722665377,1996.57151936995
0.01267523,1966,1965.37815717786,1966.89281327489,1996.46500655829
0.01268952,1984,1983.38773631441,1984.90287571262,1996.30630445494
0.01270381,1977,1976.39584935637,1977.90832902711,1996.12288387408
0.0127181,1987,1986.4035737587,1987.91240747523,1995.9234716865
0.01273239,2010,2009.40686954368,2010.90299470202,1995.72702100791
0.01274668,2005,2004.40775773752,2005.88615924477,1995.55861990239
0.01276097,1993,1992.41095213082,1993.87604474621,1995.41733409263
0.01277526,2006,2005.41402809484,2006.86537797806,1995.29393582559
0.01278955,1984,1983.41833219162,1984.85819990839,1995.18364069882
0.01280384,2025,2024.42009343114,2025.84319996277,1995.09072128321
0.01281813,2026,2025.41621522249,2026.81109492669,1995.04404107379
0.01283242,2024,2023.41248966052,2024.77926719142,1995.06081183898
0.01284671,2028,2027.40851282642,2028.74650819608,1995.13752313555
0.012861,2029,2028.40388091743,2029.71161022566,1995.27369122269
0.01287529,2014,2013.40115282128,2014.68225260824,1995.4609337692
0.01288958,2012,2011.4007320902,2012.65964675687,1995.68054996648
0.01290387,2019,2018.39965555228,2019.63490490817,1995.92421162655
0.01291816,2026,2025.3967114579,2026.60439594709,1996.19919080007
0.01293245,2012,2011.39472829623,2012.57660894636,1996.50638639451
0.01294674,2034,2033.39168593691,2034.54548653391,1996.84364766825
0.01296103,2030,2029.38623813406,2030.50699500535,1997.221098787
0.01297532,2017,2016.38309886157,2017.47527993577,1997.6359502629
0.01298961,2007,2006.38307556044,2007.45276394123,1998.0654994332
0.0130039,2023,2022.38226219584,2023.42773035362,1998.4996528575
0.01301819,1993,1992.38335224298,1993.40826184213,1998.93332822124
0.01303248,2025,2024.38419056654,2025.38789463852,1999.35980745432
0.01304677,2028,2027.3803333659,2028.35330259222,1999.79672012805
0.01306106,2024,2023.37662984752,2024.31903918647,2000.25911195509
0.01307535,2021,2020.37388804911,2021.28753133677,2000.74054055333
0.01308964,2008,2007.37331974871,2008.26241593786,2001.22760452749
0.01310393,2017,2016.37330843412,2017.23884486735,2001.70918903172
0.01311822,1995,1994.37506591314,1995.22045509785,2002.17634563727
0.01313251,2031,2030.37495578597,2031.19633999058,2002.62949651137
0.0131468,2018,2017.37176660133,2018.1628707013,2003.08663544304
0.01316109,2000,1999.37277102586,2000.14186802208,2003.54266336263
0.01317538,2010,2009.37487067633,2010.1240366285,2003.97766970141
0.01318967,1983,1982.3792771543,1983.11301198962,2004.37985809788
0.01320396,1981,1980.38760565394,1981.11363844106,2004.72798207416
0.01321825,1990,1989.39500704737,1990.11136842512,2005.01393959431
0.01323254,1973,1972.40350129863,1973.11226335865,2005.24050659982
0.01324683,1974,1973.41416516243,1974.11955318481,2005.39917876043
0.01326112,1971,1970.42511247784,1971.12757917123,2005.48504529196
0.01327541,1967,1966.43701616053,1967.13836043311,2005.49803934838
0.0132897,1973,1972.44866365004,1973.14825979421,2005.44019623836
0.01330399,1973,1972.45951602963,1973.15566201024,2005.31991124699
0.01331828,1961,1960.47199711346,1961.16783916525,2005.13834880106
0.01333257,1963,1962.48583677683,1963.18398009564,2004.88891437233
0.01334686,1963,1962.49941830894,1963.19923467259,2004.57239326401
0.01336115,1987,1986.5097788225,1987.20471676211,2004.20625111351
0.01337544,1965,1964.51988144706,1965.20931885299,2003.80696566215
0.01338973,1973,1972.53188055,1973.21950444677,2003.3715084307
0.01340402,1982,1981.54160075216,1982.22274857562,2002.90443362908
0.01341831,1987,1986.54944637108,1987.22026780115,2002.42374189103
0.0134326,1988,1987.5564949795,1988.21529798865,2001.94097192017
0.01344689,2001,2000.56166929199,2001.20461057714,2001.46694865387
0.01346118,2017,2016.56294973408,2017.18215214181,2001.02303180309
0.01347547,2019,2018.56181859868,2019.15237583489,2000.63114356405
0.01348976,2013,2012.56123913084,2013.12417569686,2000.2956307967
0.01350405,2017,2016.56094187489,2017.09674612603,2000.01069571704
0.01351834,2014,2013.56052277764,2014.06887804897,1999.77324108898
0.01353263,2013,2012.56065519376,2013.04259449893,1999.57929164375
0.01354692,2013,2012.56093498507,2013.016685796,1999.42405665105
0.01356121,2019,2018.56041947015,2018.98832733668,1999.3078471551
0.0135755,2020,2019.55897421622,2019.95711998747,1999.23478143757
0.01358979,1979,1978.56292862687,1978.9420529543,1999.18618347527
0.01360408,1993,1992.57053052785,1992.93786731042,1999.12789668577
0.01361837,2009,2008.57410298555,2008.92153430243,1999.06207632332
0.01363266,2020,2019.57405096735,2019.89427550393,1999.01711468891
0.01364695,1970,1969.57926313906,1969.88275921227,1998.98591695859
0.01366124,2006,2005.58637138312,2005.87687948914,1998.94179142179
0.01367553,2025,2024.58608330864,2024.84876407145,1998.90561366144
0.01368982,2029,2028.58271009812,2028.81135538985,1998.91500220862
0.01370411,2056,2055.5751753848,2055.76143202157,1998.99342786143
0.0137184,2020,2019.56886698579,2019.71516349739,1999.14714302353
0.01373269,2043,2042.56432340162,2042.67416799252,1999.36038440735
0.01374698,2051,2050.55561916342,2050.62067436875,1999.63777394238
0.01376127,2033,2032.54827678393,2032.57125637353,1999.98498113276
0.01377556,2054,2053.54054550419,2053.52066566831,2000.39351599215
0.01378985,2046,2045.53107903386,2045.46486905472,2000.86651962586
0.01380414,2005,2004.52822715536,2004.42891808006,2001.38142778266
0.01381843,2007,2006.53064155055,2006.40876506601,2001.89161671757
0.01383272,1986,1985.53562749221,1985.39632436916,2002.36801708382
0.01384701,1979,1978.54439610056,1978.39522824102,2002.78880553729
0.0138613,1961,1960.55654211655,1960.40425870375,2003.13069996464
0.01387559,1975,1974.56923637735,1974.41492722389,2003.38373935305
0.01388988,1949,1948.58355566247,1948.43046394487,2003.54510547118
0.01390417,1941,1940.60246168146,1940.45975134325,2003.59769654557
0.01391846,1936,1935.6231247496,1935.49429684562,2003.52520537123
0.01393275,1942,1941.64365852689,1941.52844015016,2003.32967342845
0.01394704,1942,1941.66338914261,1941.56015976663,2003.02253512364
0.01396133,1954,1953.68150826888,1953.58703177303,2002.62010553382
0.01397562,1968,1967.69613054673,1967.60340288633,2002.14763665743
0.01398991,1978,1977.70752581753,1977.61008690304,2001.63480583753
0.0140042,1982,1981.71704123915,1981.6111292585,2001.10366700503
0.01401849,1975,1974.72696629474,1974.61340073079,2000.56176015431
0.01403278,1975,1974.73783923377,1974.61851680116,2000.00592856485
0.01404707,1978,1977.748312866,1977.62243690203,1999.43616933761
0.01406136,1982,1981.75784834729,1981.62354658853,1998.85934163934
0.01407565,1988,1987.76604166778,1987.62063658822,1998.28530912515
0.01408994,1986,1985.77370092285,1985.61613395809,1997.72185232717
0.01410423,1982,1981.78217265349,1981.61408002202,1997.16843779284
0.01411852,1914,1913.80034408319,1913.64113249628,1996.5874522698
0.01413281,1961,1960.82134431328,1960.67667195687,1995.93635980003
0.0141471,1968,1967.83507232689,1967.69039727687,1995.23691234407
0.01416139,1957,1956.84934007685,1956.7057487366,1994.51790251886
0.01417568,1969,1968.86347369407,1968.72070520872,1993.78050217982
0.01418997,1967,1966.87626084706,1966.73163121682,1993.03268129064
0.01420426,1974,1973.88837483713,1973.74054870572,1992.28388787882
0.01421855,1980,1979.8987381985,1979.74422765151,1991.54444900734
0.01423284,1987,1986.90735110195,1986.74267182202,1990.82793573584
0.01424713,2001,2000.91313647344,2000.73265413173,1990.15093391019
0.01426142,2016,2015.9150176111,2015.71095025907,1989.53672778156
0.01427571,2022,2021.91407280736,2021.68080153816,1989.00702694872
0.01429,2015,2014.91326541346,2014.65110278748,1988.56737853519
0.01430429,2022,2021.91246075386,2021.62145319077,1988.21255513527
0.01431858,2023,2022.91058155567,2022.58862478538,1987.94187841954
0.01433287,2029,2028.90776282473,2028.55302713227,1987.75796092561
0.01434716,1995,1994.90871806385,1994.52880282747,1987.64550846208
0.01436145,2010,2009.91223427141,2009.51231240419,1987.57734649277
0.01437574,2029,2028.91117357274,2028.48214582237,1987.55816504811
0.01439003,2032,2031.90715317459,2031.4431620483,1987.61227533739
0.01440432,2035,2034.9023285818,2034.40183341481,1987.74866180499
0.01441861,2039,2038.89656548903,2038.35776186444,1987.96826347561
0.0144329,2038,2037.89040296403,2037.31256939348,1988.27032988927
0.01444719,2047,2046.88316798351,2046.26424185505,1988.65447999854
0.01446148,2035,2034.87634232758,2034.21722925165,1989.11726326786
0.01447577,2035,2034.87113804157,2034.17517084653,1989.64552453592
0.01449006,2037,2036.86566957262,2036.13241317677,1990.22923650995
0.01450435,2040,2039.85953316475,2039.08774943644,1990.86718189333
0.01451864,2054,2053.85111323262,2053.03633852164,1991.56543096222
0.01453293,2047,2046.84175725498,2045.9822290477,1992.33053050948
0.01454722,2025,2024.83631358532,2023.93996906429,1993.14603328425
0.01456151,1984,1983.83935983394,1982.92328861917,1993.96224891262
0.0145758,1993,1992.84671910572,1991.91965253849,1994.73111466221
0.01459009,1980,1979.85461949113,1978.91774412567,1995.43645111631
0.01460438,1986,1985.86346460103,1984.91877495361,1996.07541456232
0.01461867,1975,1974.87298460041,1973.92193600862,1996.64498233248
0.01463296,1985,1984.8826403835,1983.92561077031,1997.1453866465
0.01464725,1964,1963.89377825296,1962.93383847249,1997.57405464249
0.01466154,1984,1983.905050867,1982.9425771456,1997.92871678349
0.01467583,1983,1982.9137646234,1981.94374817913,1998.22203493282
0.01469012,1983,1982.92261319729,1981.94543522649,1998.46600497668
0.01470441,1987,1986.9309229859,1985.94561898136,1998.66465321576
0.0147187,1990,1989.93828990736,1988.94308936054,1998.82575044066
0.01473299,1990,1989.94525264962,1988.93946466731,1998.95617056721
0.01474728,1997,1996.95127247171,1995.9331309738,1999.06242085817
0.01476157,2037,2036.95096297523,2035.90793471978,1999.17212715337
0.01477586,1984,1983.95240559031,1982.8881254638,1999.30142653574
0.01479015,1980,1979.96152492862,1978.89147444273,1999.41465200008
0.01480444,1984,1983.97064292734,1982.89494446394,1999.48473487095
0.01481873,1990,1989.97841270284,1988.89449672053,1999.51907974765
0.01483302,1968,1967.98833560323,1966.9006361597,1999.51689259749
0.01484731,1962,1962.00202670399,1960.91820576491,1999.4589552707
0.0148616,1965,1965.01611804443,1963.93709968566,1999.33370330203
0.01487589,1969,1969.02926248843,1967.95327700173,1999.14751022986
0.01489018,1963,1963.04267186706,1961.97037391762,1998.90696326268
0.01490447,1968,1968.05621105791,1966.98798513644,1998.61444418324
0.01491876,1981,1981.06732105626,1979.99843512812,1998.28205270006
0.01493305,1993,1993.07505956035,1991.99890076474,1997.93390558626
0.01494734,1993,1993.08117785891,1991.99463982392,1997.58972163625
0.01496163,2001,2001.08621485851,1999.98727196783,1997.25968722862
0.01497592,2011,2011.0888240848,2009.97276132138,1996.9562553025
0.01499021,2019,2019.08900611592,2017.95111429636,1996.6959315564
0.0150045,1989,1989.09214807795,1987.93849445002,1996.47458512973
0.01501879,2017,2017.09555584371,2015.92681959561,1996.27850345831
0.01503308,2031,2031.09330411729,2029.89831861878,1996.12601482044
0.01504737,2041,2041.08781840322,2039.86027565666,1996.0469093783
0.01506166,2033,2033.08206229439,2031.82158674936,1996.04945260595
0.01507595,2022,2022.07886393142,2020.79073848597,1996.12024481069
0.01509024,2025,2025.07674143691,2023.7632862104,1996.24170354905
0.01510453,1990,1990.07892646929,1988.74892472452,1996.39089498534
0.01511882,2015,2015.08245524231,2013.73876158236,1996.54528184625
0.01513311,2023,2023.0815368282,2021.71542737559,1996.71544497336
0.0151474,2026,2026.07913501405,2024.68781911603,1996.92152436718
0.01516169,1993,1993.08077140867,1991.67250294547,1997.1515850931
0.01517598,2019,2019.08334765233,2017.66018307038,1997.38560200763
0.01519027,2008,2008.08390085446,2006.64197318532,1997.62675247835
0.01520456,2012,2012.08539410654,2010.62676526141,1997.87800166033
0.01521885,1971,1971.09186697034,1969.62667672282,1998.11672977003
0.01523314,2018,2018.09752745339,2016.62433038749,1998.32809563366
0.01524743,2029,2029.09537318928,2027.59872496337,1998.54460433362
0.01526172,2038,2038.09052349899,2036.56522657104,1998.80355951261
0.01527601,2009,2009.08836572687,2007.54000018489,1999.10178676315
0.0152903,1961,1961.09657494119,1959.54606642319,1999.3888871716
0.01530459,2032,2032.10168191751,2030.54301432132,1999.63860979292
0.01531888,2038,2038.09641559829,2036.50903910583,1999.90157699952
0.01533317,2018,2018.09303316681,2016.48091981941,2000.20717331187
0.01534746,2005,2005.09409279074,2003.46633012273,2000.52917947327
0.01536175,2026,2026.09407210338,2024.44870287304,2000.85371368144
0.01537604,1998,1998.09499132539,1996.43410074065,2001.18044338272
0.01539033,2011,2011.0979274725,2009.42575492435,2001.49782641539
0.01540462,1965,1965.10530383126,1963.43093317521,2001.78236795794
0.01541891,1968,1968.11846561117,1966.45366618812,2001.99843578383
0.0154332,1952,1952.1333710139,1950.48182405905,2002.12251520781
0.01544749,1975,1975.14732589851,1973.50732316032,2002.15714399433
0.01546178,1971,1971.15871417274,1969.52531647555,2002.12049965895
0.01547607,1974,1974.17022943621,1972.5438859074,2002.02586618507
0.01549036,1967,1967.18227530641,1965.56424169856,2001.87459111235
0.01550465,1986,1986.1926966998,1984.57991881736,2001.67439701642
0.01551894,1974,1974.2021670612,1972.59293887523,2001.43799297984
0.01553323,1972,1972.21351427271,1970.61178505197,2001.16467984323
0.01554752,1975,1975.22471757045,1973.63039380537,2000.85094817521
0.01556181,1988,1988.23375673896,1986.64270541806,2000.50823112907
0.0155761,2000,2000.23942014131,1998.64508800245,2000.15902261838
0.01559039,1986,1986.24534439478,1984.64845369068,1999.81564429027
0.01560468,1982,1982.25368384824,1980.65926462097,1999.46865239779
0.01561897,1990,1990.26147504654,1988.66862951176,1999.11212787597
0.01563326,1974,1974.27033385454,1972.68139584045,1998.74542101589
0.01564755,1973,1973.28147168511,1971.70119599691,1998.35769425789
0.01566184,1997,1997.2895011236,1995.71186771869,1997.95395834049
0.01567613,2000,2000.29388412642,1998.71180056627,1997.56042036676
0.01569042,1997,1997.29825742086,1995.71190735367,1997.19041022049
0.01570471,1996,1996.30315953041,1994.71380401132,1996.8412511457
0.015719,2011,2011.30616625544,2009.71021919998,1996.51722531684
